Virome_Sample,Metagenome_Sample,Phylum,Microbe,Phage_Abundance,Microbial_Abundance,Phage_Prevalence,Microbial_Prevalence,Phage_Host_Co_Detections
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Bacteroidetes,Riemerella,4.16E-05,0,39,1,1
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Roseburia,6.24E-06,0,39,3,3
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Ruegeria,8.81E-06,0,39,10,10
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Bacteroidetes,Salinibacter,4.80E-07,0,19,3,2
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Selenomonas,1.40E-05,0,39,6,6
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Serratia,2.87E-05,0,39,4,4
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Shewanella,4.77E-05,0.148378747,39,5,5
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Sphingobium,2.42E-05,0,39,1,1
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Spirochaetes,Spirochaeta,4.09E-06,0,35,6,5
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Tenericutes,Spiroplasma,0.000114275,1.378696381,39,27,27
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Staphylococcus,0.000664635,0.82022762,39,31,31
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Stigmatella,3.92E-06,0,31,1,1
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Streptococcus,0.000451149,1.099621445,39,35,35
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Crenarchaeota,Sulfolobus,8.37E-06,0.864498837,39,22,22
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Cyanobacteria,Synechococcus,0.015207476,0,39,26,26
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Thermoanaerobacterium,6.23E-06,0,39,3,3
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Deinococcus-Thermus,Thermus,4.19E-05,0.032688182,39,14,14
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Spirochaetes,Treponema,7.86E-06,0,39,8,8
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Vibrio,0.000347757,0,39,10,10
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Firmicutes,Weissella,3.84E-06,0,39,3,3
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Wolbachia,2.41E-05,0,39,2,2
ETARA_070_SRF_South_Atlantic_Gyral_Province,TARA_070_SRF_0.22-0.45,Proteobacteria,Xylella,1.82E-05,0,39,7,7
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Tenericutes,Acholeplasma,1.08E-05,1.19819051,39,27,27
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Acidovorax,2.44E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Aeromonas,0.000180005,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Alicyclobacillus,1.85E-06,0,38,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Aliivibrio,6.85E-06,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Alteromonas,5.58E-06,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Atopobium,3.42E-06,0,39,22,22
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Azospirillum,1.66E-06,0,36,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Bacillus,0.001492133,0,39,7,7
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Bacteroides,9.59E-05,0,39,4,4
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Bdellovibrio,9.40E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Bifidobacterium,5.71E-06,0.704986532,39,19,19
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Bordetella,2.21E-06,0,38,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Spirochaetes,Brachyspira,2.86E-05,0.125589799,39,7,7
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Burkholderia,6.55E-05,0,39,20,20
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Campylobacter,0.000419005,0,39,4,4
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,C_Pelagibacter,0.025196506,5.367715822,39,36,36
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,C_Puniceispirillum,0.000675981,0,39,15,15
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Carnobacterium,1.82E-05,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Cellulophaga,0.000298453,0,39,6,6
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Chromobacterium,5.52E-07,0,32,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Clavibacter,5.54E-07,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Clostridium,0.001193059,1.170161075,39,27,27
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Comamonas,0,0,35,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Coprococcus,5.52E-07,0,31,14,11
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Corynebacterium,1.36E-05,0.302758857,39,7,7
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Croceibacter,4.97E-06,0.157419472,39,24,24
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Cyanobacteria,Cyanothece,1.76E-06,0,36,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Deinococcus-Thermus,Deinococcus,5.52E-07,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Desulfovibrio,5.64E-06,0.035172222,39,6,6
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Eubacterium,5.40E-05,0.717915615,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Exiguobacterium,2.59E-06,0.085921145,36,22,21
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Flavobacterium,0.002818387,0.439868996,39,22,22
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Fusobacteria,Fusobacterium,0.000150941,0.065655611,39,26,26
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Gardnerella,9.53E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Gluconobacter,2.32E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Hahella,8.28E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Haloferax,0,0.015255438,37,15,13
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Haloquadratum,0,3.427050154,9,38,9
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Helicobacter,5.90E-05,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Idiomarina,5.52E-07,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Lactobacillus,0.00044458,0,39,10,10
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Spirochaetes,Leptospira,0.000240779,2.282572713,39,36,36
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Fusobacteria,Leptotrichia,5.25E-05,0,39,6,6
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Leuconostoc,4.23E-05,1.235374891,39,28,28
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Listeria,0.000178092,0,39,4,4
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Magnetospirillum,3.40E-06,0,39,19,19
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Marinomonas,1.66E-06,0.216040145,37,21,20
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Crenarchaeota,Metallosphaera,0,0,25,4,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Methanobacterium,5.52E-06,0.738098547,21,36,20
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Methanobrevibacter,1.84E-05,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Methanothermobacter,2.02E-06,0,34,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Methylophaga,3.31E-06,0,34,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Moraxella,2.62E-05,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Mycobacterium,0.000148135,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Tenericutes,Mycoplasma,1.66E-05,0.680642765,39,31,31
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Myxococcus,8.28E-07,0.646697859,38,36,35
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Euryarchaeota,Natrialba,2.36E-06,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Neisseria,3.38E-05,0,39,7,7
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Olsenella,6.00E-07,0,37,11,10
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Phaeobacter,7.57E-07,0,34,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Planctomycetes,Planctomyces,5.54E-07,0,30,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Porphyromonas,0,0.317143301,35,22,19
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Prevotella,3.43E-05,0.697023901,39,16,16
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Cyanobacteria,Prochlorococcus,0.197839841,15.69417555,39,39,39
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Actinobacteria,Propionibacterium,7.19E-06,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Pseudoalteromonas,8.64E-05,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Psychrobacter,5.54E-06,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Rhizobium,1.24E-05,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Rhodobacter,6.11E-06,0,39,11,11
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Planctomycetes,Rhodopirellula,0,0.269614993,35,23,20
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Riemerella,2.81E-05,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Roseburia,2.21E-06,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Ruegeria,3.21E-06,0,39,10,10
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Bacteroidetes,Salinibacter,0,0.08344731,19,3,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Selenomonas,7.20E-06,0,39,6,6
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Serratia,1.32E-05,0,39,4,4
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Shewanella,5.47E-05,0,39,5,5
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Sphingobium,4.97E-06,0,39,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Spirochaetes,Spirochaeta,2.77E-06,0.080590934,35,6,5
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Tenericutes,Spiroplasma,0.000165957,0,39,27,27
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Staphylococcus,0.000805188,0.712947984,39,31,31
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Stigmatella,0,0,31,1,1
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Streptococcus,0.000495727,0.747584744,39,35,35
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Crenarchaeota,Sulfolobus,8.59E-06,0.37515774,39,22,22
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Cyanobacteria,Synechococcus,0.047475109,0,39,26,26
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Thermoanaerobacterium,3.87E-06,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Deinococcus-Thermus,Thermus,6.75E-05,0.126290318,39,14,14
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Spirochaetes,Treponema,2.57E-06,0,39,8,8
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Vibrio,0.000433981,0.390636247,39,10,10
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Firmicutes,Weissella,6.65E-06,0,39,3,3
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Wolbachia,3.26E-05,0,39,2,2
ETARA_072_DCM_South_Atlantic_Gyral_Province,TARA_072_DCM_0.22-3,Proteobacteria,Xylella,1.16E-05,0,39,7,7
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Tenericutes,Acholeplasma,2.57E-05,3.591492587,39,27,27
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Acidovorax,6.65E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Aeromonas,0.000170615,0,39,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Alicyclobacillus,4.45E-06,0,38,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Aliivibrio,2.99E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Alteromonas,3.57E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Atopobium,6.44E-06,0.02824989,39,22,22
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Azospirillum,2.59E-06,0,36,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Bacillus,0.001066386,0,39,7,7
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Bacteroides,5.55E-05,0,39,4,4
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Bdellovibrio,1.44E-05,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Bifidobacterium,1.53E-05,0.131738252,39,19,19
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Bordetella,2.79E-05,0,38,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Spirochaetes,Brachyspira,2.02E-05,0,39,7,7
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Burkholderia,0.000243154,0.109036001,39,20,20
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Campylobacter,0.000249711,0,39,4,4
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,C_Pelagibacter,0.017168401,0,39,36,36
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,C_Puniceispirillum,0.000851715,0,39,15,15
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Carnobacterium,9.83E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Cellulophaga,0.000189302,0,39,6,6
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Chromobacterium,3.42E-06,0,32,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Clavibacter,5.98E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Clostridium,0.000860142,2.061999197,39,27,27
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Comamonas,4.52E-06,0.162490144,35,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Coprococcus,1.34E-06,2.112096908,31,14,11
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Corynebacterium,2.08E-05,0,39,7,7
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Croceibacter,8.46E-06,0.515980629,39,24,24
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Cyanobacteria,Cyanothece,1.05E-06,0,36,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Deinococcus-Thermus,Deinococcus,6.44E-06,0.079356228,39,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Desulfovibrio,6.59E-05,0,39,6,6
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Eubacterium,0.000138161,0.338088527,39,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Exiguobacterium,2.32E-06,0.249811844,36,22,21
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Flavobacterium,0.003224023,1.830610991,39,22,22
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Fusobacteria,Fusobacterium,0.000121782,0.350321279,39,26,26
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Gardnerella,3.90E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Gluconobacter,5.61E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Hahella,1.46E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Haloferax,1.37E-05,0,37,15,13
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Haloquadratum,0,4.78788823,9,38,9
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Helicobacter,3.85E-05,0,39,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Idiomarina,2.14E-06,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Lactobacillus,0.000310987,0,39,10,10
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Spirochaetes,Leptospira,0.000182425,3.840764793,39,36,36
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Fusobacteria,Leptotrichia,5.76E-05,0,39,6,6
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Leuconostoc,2.13E-05,0.356769357,39,28,28
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Firmicutes,Listeria,9.63E-05,0,39,4,4
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Magnetospirillum,1.41E-05,0,39,19,19
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Marinomonas,1.95E-06,0,37,21,20
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Crenarchaeota,Metallosphaera,4.27E-07,0,25,4,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Methanobacterium,8.54E-07,0.735947686,21,36,20
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Methanobrevibacter,1.05E-05,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Methanothermobacter,1.71E-06,0,34,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Methylophaga,0,0,34,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Moraxella,2.35E-05,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Mycobacterium,0.000426706,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Tenericutes,Mycoplasma,1.48E-05,2.005846338,39,31,31
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Myxococcus,3.64E-06,0.689294475,38,36,35
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Euryarchaeota,Natrialba,3.00E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Neisseria,6.20E-05,0,39,7,7
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Olsenella,5.13E-06,0.271168009,37,11,10
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Phaeobacter,1.72E-06,0,34,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Planctomycetes,Planctomyces,1.29E-06,0.135824252,30,3,3
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Porphyromonas,1.07E-06,0.448098567,35,22,19
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Bacteroidetes,Prevotella,3.44E-05,0.691468078,39,16,16
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Cyanobacteria,Prochlorococcus,0.048161112,14.59553478,39,39,39
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Actinobacteria,Propionibacterium,9.97E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Pseudoalteromonas,4.80E-05,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Psychrobacter,5.50E-06,0,39,2,2
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Rhizobium,2.25E-05,0,39,1,1
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Proteobacteria,Rhodobacter,6.58E-05,0,39,11,11
ETARA_072_SRF_South_Atlantic_Gyral_Province,TARA_072_SRF_0.22-3,Planctomycetes,Rhodopirellula,4.27E-06,0,35,23,20
